place_id,place,address,lat,lng,place_type,category
780,노이알트,부산 부산진구 전포동 197-23,35.1586966174166,129.06686313812,카페,['카페']
781,츠오흐커피,부산 부산진구 전포동 207-75,35.157088186607,129.065951737145,카페,['카페']
782,스릴온더머그,부산 영도구 동삼동 1049-23,35.0598685117986,129.071446571021,음식점,['맛집']
783,카페 월광,대전 동구 삼성동 304-3,36.3418608552162,127.425274086017,카페,['카페']
784,오디너리프로젝트,대전 서구 괴정동 3-9,36.3418957365119,127.387175092251,카페,['카페']
785,커피땅거미,대전 서구 만년동 347,36.3666962160046,127.381435987557,카페,['카페']
786,미들커피랩,대전 유성구 문지동 644-5,36.3959556531702,127.40937379566,카페,['카페']
787,백정화,대전 유성구 노은동 499-3,36.3693071132364,127.314263634999,음식점,['맛집']
788,프롬버터,충북 청주시 상당구 북문로2가 116-154,36.6412176368694,127.490135703667,카페,['카페']
789,보문동 카페들,서울 성북구 안암동4가 1,37.5813814078146,127.023190469664,카페,"['휴양', '문화']"
790,이에즈,서울 중구 신당동 290-27,37.5614486006227,127.016812118974,카페,['카페']
791,이오프,서울 중구 신당동 112-2,37.5646700591242,127.017189756641,카페,['카페']
792,우리커피클럽,서울 중구 신당동 241-100,37.5623222983358,127.014044519717,카페,['카페']
793,이어서,경북 경주시 성건동 654-2,35.8502602818855,129.209124773473,카페,['카페']
794,향해,경북 경주시 황오동 72-3,35.8415081547024,129.222006810686,카페,['카페']
795,고요,경북 경주시 황오동 83-2,35.8414887824445,129.22135889777,카페,['카페']
796,고미사,경북 경주시 구황동 851-1,35.8412162796204,129.231117391089,카페,['카페']
797,커먼스먼트,경북 경주시 황남동 489-5,35.8272186414441,129.210031619772,카페,['카페']
798,오일제,서울 용산구 한강로1가 180-1,37.5325403467892,126.974737930578,음식점,['맛집']
799,세이드,인천 부평구 부평동 529-21,37.4977854753309,126.721900537059,카페,['카페']
800,아키라커피 본점,인천 중구 북성동2가 9-69,37.4762634882728,126.618830430571,카페,['카페']
801,피자나이스굿,충북 청주시 상당구 서문동 133-1,36.6331272787304,127.486206819362,음식점,['맛집']
802,캠파운틴,서울 중구 필동3가 10-5,37.56084880424,126.997404747549,카페,['카페']
803,비온디앤,서울 중구 북창동 1-2,37.5636999995153,126.978657338215,카페,['카페']
804,칸톤,경기 김포시 운양동 1307-4,37.6531248363571,126.685690940092,카페,['카페']
805,올드파인,충북 청주시 상당구 북문로2가 116-135,36.6403499225482,127.489504690007,카페,['카페']
806,비뮤티커피,서울 마포구 연남동 515-2,37.5620397486121,126.921419197064,카페,['카페']
807,보더,충북 청주시 상당구 북문로2가 79-8,36.6379718761412,127.487563730507,카페,['카페']
808,도우도우,충북 청주시 상당구 북문로2가 80-5,36.6382622567242,127.487642713471,음식점,['맛집']
809,팁탭,전북특별자치도 전주시 덕진구 덕진동1가 1439-23,35.8369456129848,127.123268174012,카페,['카페']
810,오움,서울 성북구 길음동 1252,37.6053765151086,127.02417231086,카페,['카페']
811,청주대 카페 모음,충북 청주시 청원구 우암동 344-15,36.6473724179196,127.486620318406,카페,['카페']
812,라드레거시,충북 청주시 상당구 서문동 77,36.6336711074977,127.486759109189,카페,['카페']
813,가래,서울 강동구 길동 474,37.5371034846719,127.148033137289,음식점,['맛집']
814,카페씨떼,서울 성동구 성수동2가 320-5,37.541615516192,127.05587920277,카페,['카페']
815,마주이,서울 송파구 잠실동 252-5,37.5062720944293,127.089045612331,카페,['카페']
816,리바이,충북 청주시 서원구 사직동 6-111,36.6341218277446,127.481464935508,카페,['카페']
817,메종드제이,충북 청주시 서원구 분평동 865-2,36.5998978018232,127.483747246048,카페,['카페']
818,헤도닉,충북 청주시 상당구 북문로2가 50-2,36.6373135053785,127.489455290099,음식점,['맛집']
819,짜이집,인천 부평구 갈산동 394-8,37.5077058147443,126.728417710532,카페,['카페']
820,라임스케일,부산 중구 동광동2가 17-2,35.1004413041568,129.034304339991,카페,['카페']
821,네살차이,부산 동구 좌천동 524-3,35.1339955999442,129.05369994287,카페,['카페']
822,분커,부산 부산진구 전포동 201-19,35.1582697835616,129.0666492255,카페,['카페']
823,운리단길,충북 청주시 흥덕구 운천동 1152,36.6466566621267,127.475415424086,관광지,"['쇼핑', '문화']"
824,구덴구덴,서울 중구 회현동1가 100-169,37.5568295239752,126.980669407009,카페,['카페']
825,커피출판사,서울 중구 중림동 63-3,37.5585746504165,126.968468019007,카페,['카페']
826,사나토리움,대전 유성구 장대동 13-22,36.3576811188247,127.336575926806,카페,['카페']
827,스티즈커피 2호점,충북 청주시 상당구 북문로2가 92-2,36.6388272176691,127.489214507428,카페,['카페']
828,브레드리스트,대구 중구 봉산동 137-29,35.8639477612346,128.597133992661,카페,['카페']
829,동아식당,대구 중구 공평동 10-2,35.8710463115191,128.598944072887,음식점,['맛집']
830,패트릭커피하우스,대구 중구 대안동 58-1,35.8737296083733,128.590715067985,카페,['카페']
831,허스크,대전 중구 선화동 282-9,36.3286762939523,127.420869479428,카페,['카페']
832,부기,대전 서구 탄방동 807,36.3444403312597,127.39079131824,카페,['카페']
833,소소김밥,경북 경주시 황오동 4-1,35.8422161251874,129.229023003999,음식점,['맛집']
834,칠윗유,대전 동구 중동 51-42,36.3322272088002,127.427242330956,카페,['카페']
835,버드바이버드,전북특별자치도 전주시 완산구 남노송동 525-17,35.819547709188,127.155173555437,카페,['카페']
836,흰산책,전북특별자치도 전주시 완산구 경원동2가 24-4,35.8185484855422,127.15005995223,카페,['카페']
837,소수점,충북 청주시 상당구 서문동 181-3,36.6325607575722,127.485583620494,카페,['카페']
838,사례월,충북 청주시 상당구 남일면 가중리 236,36.5713661828505,127.477091732045,음식점,['맛집']
839,공간시필,충북 청주시 흥덕구 복대동 196-32,36.6351823104239,127.437261572353,카페,['카페']
840,포스트하우스,대전 서구 둔산동 1192,36.3507143002758,127.37964094107,카페,['카페']
841,혜야,경기 수원시 팔달구 매산로3가 94-28,37.267336455971,127.007216309769,카페,['카페']
842,파고라,경기 수원시 팔달구 매산로3가 16-5,37.2708601103179,127.009210220837,카페,['카페']
843,챈스온썸원,경기 수원시 팔달구 고등동 49-5,37.2749503442172,127.005522823405,카페,['카페']
844,이드니크,충북 괴산군 청안면 청용리 150,36.7956069226566,127.641740395245,카페,['카페']
845,글라스티어즈,서울 강남구 신사동 534-6,37.5213295838137,127.022360787334,카페,['카페']
846,웨이스트스토어,서울 강남구 신사동 650-22,37.5233895597241,127.035837067983,음식점,['맛집']
847,십삼월,충북 청주시 상당구 서문동 218-11,36.6331388228459,127.483569658044,카페,['카페']
848,주니스커피,충북 청주시 흥덕구 복대동 196-10,36.6349684928004,127.437746744818,카페,['카페']
849,풀문,대전 중구 선화동 365-4,36.3291883154734,127.418387385645,카페,['카페']
850,임바이브도넛,대전 중구 선화동 231,36.3288512440822,127.422571749899,카페,['카페']
851,태그원,충북 청주시 서원구 사창동 369-82,36.6303047228904,127.462055586412,카페,['카페']
852,고등어코코아,서울 동대문구 답십리동 737,37.5720628221429,127.065366355101,카페,['카페']
853,낙조,대전 중구 대흥동 340-43,36.3198948555926,127.424819305563,카페,['카페']
854,오츠,서울 성동구 성수동1가 656-694,37.5465489633494,127.046919716339,음식점,['맛집']
855,카타오모이,서울 성동구 성수동1가 8-21,37.5470259422122,127.046717570956,카페,['카페']
856,차고피자,대전 서구 탄방동 812,36.344736270833,127.391013694138,음식점,['맛집']
857,캘리캘리,대전 중구 선화동 62-7,36.3285262110313,127.424498516536,음식점,['맛집']
858,버니스,충북 청주시 상당구 북문로1가 7-1,36.6359930623337,127.489942492441,음식점,['맛집']
859,킷사동구리,충북 청주시 서원구 수곡동 935,36.6153495017524,127.472568971375,음식점,['맛집']
860,리볼리,서울 성동구 성수동2가 315-11,37.5426957754423,127.055962045709,카페,['카페']
861,높은산,서울 성동구 성수동2가 535-2,37.5368538169921,127.054147582198,음식점,['맛집']
862,마일로 에스프레소바,충북 청주시 흥덕구 운천동 880,36.6435088483282,127.473808515432,카페,['카페']
863,묵음,인천 부평구 부평동 207-35,37.4950184425127,126.724648733337,카페,['카페']
864,키오하,충북 청주시 상당구 금천동 115-47,36.6221862341433,127.507382775726,카페,['카페']
865,토금,인천 부평구 갈산동 378-6,37.5084019698349,126.725356798356,카페,['카페']
866,셀렘,인천 남동구 구월동 1346-13,37.449287214785,126.698067992412,카페,['카페']
867,아레스트 하우스,인천 연수구 송도동 171,37.3793159725333,126.657657591796,카페,['카페']
868,하이마트음악감상실,대구 중구 공평동 16-21,35.868977244841,128.597884268345,카페,['카페']
869,리키커피숍,서울 강서구 공항동 41-78,37.5592058126042,126.812376622417,카페,['카페']
870,퍼머넌트해비탯,서울 성동구 성수동1가 685-291,37.5485062691126,127.042958093167,카페,['카페']
871,신기커피,부산 수영구 광안동 177-12,35.1525086126981,129.114085809298,카페,['카페']
872,구구식탁,부산 부산진구 전포동 354-20,35.1530351085744,129.067700492389,음식점,['맛집']
873,공원,부산 수영구 광안동 138-15,35.1585671409168,129.115623896638,카페,['카페']
874,포도,대구 중구 공평동 1-5,35.8711951287136,128.598758403493,카페,['카페']
875,오이쏘이식당,대구 중구 봉산동 78-2,35.8631886364,128.595961228588,음식점,['맛집']
876,이지지 커피,대구 중구 대봉동 21-27,35.8624297997737,128.603679777285,카페,['카페']
877,식목일,대구 중구 삼덕동2가 278-1,35.8640273178691,128.604606249659,카페,['카페']
878,후꾸스시 시부야,대구 중구 삼덕동2가 285-1,35.8633676896381,128.60502381424,음식점,['맛집']
879,미랑시에2,대구 중구 남산동 628-1,35.8644873057761,128.590952660917,카페,['카페']
880,보흔바,대구 중구 동인동4가 456-1,35.8692134509163,128.611070738542,카페,['카페']
881,피플스커피,대구 중구 봉산동 218-22,35.8603837925704,128.598728526438,카페,['카페']
882,선분,대구 중구 남산동 914-5,35.8632887012887,128.595015378647,음식점,['맛집']
883,이사프커피스탠드,충북 청주시 상당구 북문로2가 116-189,36.6379997877971,127.49037965164,카페,['카페']
884,정상에서,경북 경주시 황오동 85-9,35.8415062272676,129.219625642915,카페,['카페']
885,조르바,경북 경주시 노서동 219-1,35.8394933032124,129.208749268067,카페,['카페']
886,병과점아시,경북 경주시 황남동 227-6,35.8358953347,129.211555495465,카페,['카페']
887,고냅브로시스,경북 경주시 성동동 103-17,35.84593760763,129.220802513609,카페,['카페']
888,피우스,경북 경주시 노동동 129-38,35.8430744253525,129.211828790623,카페,['카페']
889,가배향주,경북 경주시 황남동 303-9,35.8360202365618,129.209468698177,카페,['카페']
890,쓰리에프커피바,전북특별자치도 전주시 덕진구 덕진동1가 664-31,35.8443163846162,127.126799699391,카페,['카페']
891,빛의안부,전북특별자치도 전주시 완산구 고사동 324-58,35.8202836420718,127.140394851713,카페,['카페']
892,커피하우스큐,충북 청주시 상당구 북문로2가 116-72,36.6401414848284,127.489528306843,카페,['카페']
893,하우스먼트,전북특별자치도 전주시 완산구 효자동3가 1648-1,35.821229173393,127.102669058244,카페,['카페']
894,현해탄,전북특별자치도 전주시 완산구 다가동4가 1-6,35.8212170786634,127.139541978355,카페,['카페']
895,동성,대구 중구 동인동4가 499-10,35.8669749461156,128.612747952799,카페,['카페']
896,브루힐,대전 서구 도안동 1915,36.308806809712,127.353362936547,카페,['카페']
897,우탱고커피투고,전북특별자치도 전주시 완산구 효자동1가 625-20,35.810070897908,127.116915569993,카페,['카페']
898,패터슨커피,경기 수원시 팔달구 장안동 315-2,37.2850987682073,127.011573640142,카페,['카페']
899,하치,대전 서구 갈마동 271-9,36.3520252450659,127.371785837245,카페,['카페']
900,폰트,서울 용산구 한강로3가 40-162,37.5257905975656,126.96285650643,카페,['카페']
901,헤비로테이트,서울 영등포구 도림동 241-16,37.5081894002444,126.899673811566,카페,['카페']
902,크리켓사운드,대전 중구 대흥동 412-11,36.3241323719803,127.425579769711,카페,['카페']
903,모인,경기 수원시 팔달구 북수동 357-5,37.2827007672665,127.016656771536,카페,['카페']
904,이에,인천 부평구 갈산동 390-1,37.5082886012631,126.726434282018,카페,['카페']
905,"아,차차!",경북 경주시 노서동 69-1,35.842220130509,129.209327754473,카페,"['문화', '휴양']"
906,지필,부산 금정구 장전동 388-1,35.2340168568318,129.085651432563,카페,['카페']
907,포하,충북 청주시 청원구 내덕동 292-2,36.6564016352925,127.488001462666,카페,['카페']
908,에이에이테이블,대전 서구 괴정동 125-37,36.3403881442644,127.376546882978,카페,['카페']
909,슬리피타운,대전 서구 둔산동 1194,36.3504011920029,127.378801666014,카페,['카페']
910,모도시,대전 중구 선화동 236-3,36.3293562949714,127.422154822061,카페,['카페']
911,스티즈커피로스터스,충북 청주시 청원구 정상동 34-3,36.6777605169974,127.471675625544,카페,['카페']
912,나흐바,서울 종로구 누하동 45-2,37.5797648955487,126.968814791079,카페,['카페']
913,쿠지모닝파크,인천 부평구 갈산동 380-2,37.5080720376449,126.724164447458,카페,['카페']
914,취향의 변화,전북특별자치도 전주시 완산구 중화산동2가 701-2,35.8226375919815,127.11842538793,카페,['카페']
915,버드커피브루어스,경기 수원시 장안구 연무동 193-234,37.2881772491775,127.020325318639,카페,['카페']
916,홈댄스,전북특별자치도 전주시 완산구 고사동 207,35.8205502926585,127.144827993919,카페,['카페']
917,루바토,서울 관악구 봉천동 49-13,37.4843816911015,126.952403479998,음식점,['맛집']
918,카페이야기,충북 청주시 흥덕구 가경동 2021,36.6211636358222,127.429969359968,카페,['카페']
919,융프라우,대전 중구 대흥동 480-1,36.3260691948982,127.422731911267,카페,['카페']
920,거처,서울 종로구 와룡동 59,37.5745096874475,126.991396066763,카페,['카페']
921,소프,전북특별자치도 전주시 완산구 중앙동2가 26-2,35.8176762148058,127.143290089546,카페,['카페']
922,티턴로스터스,충남 천안시 동남구 신부동 386-131,36.81663862669,127.156528690212,음식점,['맛집']
923,하나비,대구 중구 동인동4가 152,35.8685296677168,128.607687814314,카페,['카페']
924,슬로워크 커피스탠드,대전 서구 둔산동 980,36.352972105044,127.376907609094,카페,['카페']
925,카페 시노라 북촌점,서울 종로구 계동 131-2,37.5809791262806,126.986835143195,카페,['카페']
926,자연도소금빵,서울 성동구 성수동2가 321-74,37.5423051559302,127.055465915206,음식점,['맛집']
927,피포파,서울 종로구 재동 49-1,37.5788482160159,126.985554221553,카페,['카페']
928,진주회관,서울 중구 서소문동 120-35,37.5623140006705,126.974582779311,음식점,['맛집']
929,두왓유럽,전북특별자치도 전주시 완산구 전동3가 47-2,35.8135437633516,127.144337485435,카페,['카페']
930,수수,서울 종로구 권농동 185-13,37.5745695468169,126.991866075788,카페,['카페']
931,두두당,대전 대덕구 용호동 53,36.4482467472514,127.450741521484,카페,['카페']
932,해빙모먼트,부산 영도구 영선동4가 612,35.0798048068688,129.043724401037,카페,['카페']
933,일관,대전 서구 갈마동 273-37,36.351138326953,127.372532264656,음식점,['맛집']
934,필요의 방,서울 중구 을지로4가 162-7,37.5665240270108,126.999351420643,카페,['카페']
935,현실,충북 청주시 상당구 용암동 3075,36.617164777422,127.517316896419,카페,['카페']
936,무에,서울 종로구 계동 76,37.5808628769306,126.986646779198,카페,['카페']
937,브루어스커피,충남 천안시 동남구 신부동 458-3,36.8174658014083,127.156081953031,음식점,['맛집']
938,베이비펌킨,서울 용산구 한강로3가 65-193,37.5239905545034,126.964249185795,음식점,['맛집']
939,리무소네이처,충북 청주시 서원구 성화동 734,36.6170697223654,127.448996265881,카페,['카페']
940,라스트위크,전북특별자치도 전주시 완산구 중앙동4가 80-2,35.8145490803181,127.145193529023,카페,['카페']
941,2층사무실,서울 관악구 봉천동 944-13,37.4836398064473,126.93942545176,카페,['카페']
942,태리주택,경기 수원시 팔달구 장안동 313-6,37.2853059657191,127.011990009663,음식점,['맛집']
943,이코히,전북특별자치도 전주시 완산구 태평동 56-1,35.8223365261533,127.142086941389,카페,['카페']
944,짜이왈라,충북 청주시 흥덕구 운천동 1131,36.6471249282051,127.47517943537,음식점,['맛집']
945,커피하우스 혜,대전 유성구 궁동 497-8,36.3599236919976,127.348582883938,카페,['카페']
946,도틀,서울 종로구 누하동 256,37.5784098600296,126.969040640343,카페,['카페']
947,10593베이글커피하우스,경기 수원시 권선구 권선동 1059-3,37.2547014075791,127.021871207888,음식점,['맛집']
948,커피한잔,서울 종로구 사직동 1-7,37.577015611156,126.967840894496,카페,['카페']
949,소실점,대전 서구 탄방동 822,36.3462754369768,127.390613005708,카페,['카페']
950,마켓쉘터,충북 진천군 문백면 봉죽리 250-1,36.7850874910442,127.423893345268,카페,"['경치', '휴양']"
951,하우스하이드,충북 청주시 흥덕구 향정동 141-1,36.6495767642248,127.421360131098,카페,['카페']
952,덴하그,대전 유성구 궁동 451-7,36.362077908065,127.343149050423,카페,['카페']
953,카페 시노라 서촌점,서울 종로구 청운동 72,37.5862556296004,126.970121698989,카페,['카페']
954,스틸라이프,전북특별자치도 전주시 완산구 다가동1가 73-2,35.8141551608074,127.141777591827,카페,['카페']
955,푼크툼,충북 청주시 서원구 수곡동 852,36.6172439736723,127.47260870296,카페,['카페']
956,아메리칸 치즈버거,대전 서구 탄방동 65-6,36.3436850068458,127.395517777035,음식점,['맛집']
957,별마당도서관,경기 수원시 장안구 정자동 111-14,37.2874453391147,126.991574559571,관광지,"['경치', '문화']"
958,크레페보이,서울 종로구 통인동 102,37.5803730268393,126.970772862576,음식점,['맛집']
959,멀티피치,충북 청주시 상당구 영동 47-8,36.64233568658,127.485840880506,카페,['카페']
960,화평화,충남 천안시 서북구 쌍용동 1194,36.8011869821874,127.129585538133,카페,['카페']
961,목수정,대전 중구 오류동 158-3,36.3225978954367,127.408624189564,카페,['카페']
962,비토커피,충북 청주시 상당구 북문로2가 21-8,36.6402261401088,127.490417020827,카페,['카페']
963,수퍼마켓,부산 영도구 신선동2가 181-30,35.083981359044,129.047155048399,카페,['카페']
964,미인희,대전 대덕구 중리동 377-19,36.3639286383821,127.423868980555,카페,['카페']
965,포지티브 노트,충북 청주시 서원구 사창동 425,36.6336338240881,127.460294782844,카페,['카페']
966,소슬,대전 중구 대흥동 437-6,36.3242455419585,127.426570764145,카페,['카페']
967,아워해피플레이스,충북 청주시 흥덕구 운천동 1170,36.646194918509,127.476093840463,음식점,['맛집']
968,플루이드팩토리,충북 청주시 흥덕구 운천동 849,36.6460421858163,127.473673065485,카페,['카페']
969,싸지롱,대전 동구 원동 62-5,36.3285010916972,127.431463374165,카페,['카페']
970,로로디,충북 청주시 상당구 영동 100-9,36.6383263986289,127.486589361173,카페,['카페']
971,우븐,충북 청주시 서원구 사창동 155-4,36.6341274355,127.459157588899,음식점,['맛집']
972,오팻,충북 청주시 흥덕구 운천동 1355,36.649727852581,127.475738934498,카페,['카페']
973,백일몽,전북특별자치도 전주시 완산구 중앙동2가 31-8,35.8177292568239,127.142871244224,카페,['카페']
974,한밭카페,대전 중구 선화동 62-2,36.3285200525298,127.424836831962,카페,['카페']
975,산호초,대전 중구 선화동 236-5,36.3291548166231,127.422428381333,카페,['카페']
976,치보,부산 부산진구 전포동 196-6,35.1590897651249,129.066970419068,음식점,['맛집']
977,서소우,대전 서구 탄방동 65-15,36.3438908531157,127.3949947081,카페,['카페']
978,카페 윌,전북특별자치도 전주시 완산구 전동3가 67,35.8141855915147,127.14362661237,카페,['카페']
979,컴포트커피,충북 청주시 흥덕구 운천동 1174,36.6456901193855,127.475978011903,음식점,['맛집']
980,산스,서울 서대문구 연희동 708-3,37.5753964481016,126.928926632025,음식점,['맛집']
981,뉴슬로우,충북 청주시 흥덕구 운천동 799,36.6475066763838,127.475216895094,카페,['카페']
982,하우스키루,대전 서구 탄방동 66-23,36.3437048499841,127.393519803652,카페,['카페']
983,디긴,충북 청주시 흥덕구 운천동 1012,36.645454551072,127.474739424352,카페,['카페']
984,도군샤부,충북 청주시 상당구 북문로2가 99-12,36.6388693832926,127.487501625,음식점,['맛집']
985,풋토,대전 중구 목동 128-2,36.3303749330348,127.408898016035,카페,['카페']
986,픽앤롤,강원특별자치도 원주시 명륜동 205-98,37.3393690410052,127.94350819541,카페,['카페']
987,콜프로스터스,충북 청주시 상당구 북문로2가 77-1,36.6384720905969,127.488663802218,음식점,['맛집']
988,포이드캐롯,충북 청주시 흥덕구 휴암동 262-5,36.6200235728307,127.406119309445,카페,['카페']
989,프렐류드,충북 청주시 서원구 성화동 757,36.6161708769966,127.448747922925,카페,['카페']
990,캠페인,대전 중구 대흥동 6-34,36.3267467575613,127.42964082654,카페,['카페']
991,스톤폴스,충북 청주시 청원구 율량동 192-2,36.6603369458408,127.51413185614,카페,['카페']
992,호퍼,충북 청주시 흥덕구 봉명동 1740-1,36.6441028851009,127.460476944642,카페,['카페']
993,투닷츠로스터즈,충북 청주시 상당구 방서동 810,36.6031536510225,127.512453066423,카페,['카페']
994,글랜스오프,충북 청주시 상당구 영동 101-3,36.6379396268033,127.48727470731,카페,['카페']
995,포레스트그린,충북 청주시 상당구 용암동 3589,36.6040866522966,127.514217551709,카페,['카페']
996,보더,충북 청주시 상당구 영동 102,36.6376971042882,127.487259762165,카페,['카페']
997,해호미,충북 청주시 서원구 사직동 126-18,36.6359448129355,127.481464425821,카페,['카페']
998,게일스커피타운,충북 청주시 흥덕구 강서동 463,36.6259809207714,127.428164182679,카페,['카페']
999,오앙트,충북 청주시 흥덕구 운천동 1061,36.646405664756,127.475875171918,카페,['카페']
1000,프랭크커핀바,충북 청주시 서원구 모충동 556,36.6289870545242,127.481521764262,음식점,['맛집']
1001,마즐리스,충북 청주시 서원구 남이면 가좌리 223-18,36.5735135727677,127.456146963881,카페,['카페']
1002,파피,충북 청주시 상당구 영동 97-3,36.6387880143369,127.486575156238,음식점,['맛집']
1003,매튜커피,전북특별자치도 전주시 완산구 중화산동1가 218-12,35.8152062845934,127.132714096978,카페,['카페']
1004,투더문,충북 청주시 흥덕구 향정동 110-3,36.6502385657871,127.421407463662,카페,"['오락', '힐링']"
1005,콘치,충북 청주시 흥덕구 운천동 1172,36.6459499562123,127.476035188968,카페,"['오락', '힐링']"
1006,사랑과화평,대전 대덕구 중리동 497-1,36.3639426479139,127.435929445853,카페,"['힐링', '오락']"
1007,브루하우스,충북 청주시 흥덕구 가경동 1893,36.61955649735,127.428083490625,카페,['카페']
1008,오펜,충북 청주시 흥덕구 복대동 909-11,36.6332466564673,127.455829173844,음식점,['맛집']
1009,컨트리하우스,충북 청주시 상당구 운동동 49,36.605288201779,127.526032182041,카페,['카페']
1010,필라델피아,충북 청주시 상당구 서문동 138,36.6336108082849,127.48607825753,음식점,['맛집']
1011,스테이인터뷰르투어,충북 청주시 상당구 용담동 248-15,36.6433792424944,127.510459567752,카페,"['경치', '힐링']"
1012,새실재,충북 청주시 흥덕구 가경동 1118,36.6285246423848,127.433495238491,음식점,['맛집']
1013,3번출구,충북 청주시 상당구 북문로2가 113-19,36.6396572623075,127.488903310341,카페,['카페']
1014,빅러브,충북 청주시 상당구 북문로2가 114-13,36.6398677865203,127.488854322339,음식점,['맛집']
1015,커피미각랩,충북 청주시 서원구 사창동 198-1,36.6369482540133,127.461020830145,카페,['카페']
1016,에임즈,충북 청주시 서원구 사창동 150-34,36.6336852935991,127.456402657898,카페,['카페']
1017,일면식,충북 청주시 흥덕구 운천동 1004,36.644399043153,127.475060258672,카페,['카페']
1018,롱텀메모리,충북 청주시 상당구 산성동 86-3,36.6645030593366,127.54113481622,카페,['카페']
1019,테크네클럽리포트,충북 청주시 상당구 영동 103-4,36.6373724301045,127.486663980506,카페,['카페']
1020,컵넛,충북 청주시 흥덕구 송절동 118,36.6611643128758,127.454320012048,음식점,['맛집']
1021,키프키프,충북 청주시 상당구 수동 316-13,36.639472456706,127.491898527155,카페,['카페']
1022,웨이즈커피,충북 청주시 청원구 우암동 124-25,36.648069445353,127.488116520641,카페,['카페']
1023,보네르현,충북 청주시 상당구 문화동 4-4,36.6362688620422,127.493488048695,음식점,['맛집']
1024,게리동서비스,대전 서구 둔산동 1097,36.3512549289018,127.373834028412,카페,['카페']
1025,굿럭스토어,충북 청주시 상당구 영동 100-3,36.6382991725955,127.486879017633,쇼핑,"['쇼핑', '문화']"
1026,바테서,충북 청주시 상당구 가덕면 상대리 375,36.5458473717098,127.513948581996,음식점,['맛집']
1027,아에레,충북 청주시 흥덕구 운천동 920,36.6443931007328,127.47351994322,음식점,['맛집']
1028,이숲,충남 천안시 서북구 성거읍 송남리 133-1,36.8621845707834,127.195422089559,카페,['카페']
1029,지로스터,충남 천안시 동남구 신부동 472-9,36.8166531468519,127.157950518092,카페,['카페']
1030,그라운드,대전 유성구 원신흥동 571-2,36.3344707325289,127.336556135081,카페,['카페']
1031,파즈,충북 청주시 흥덕구 운천동 970,36.6447712860674,127.475831122354,카페,['카페']
1032,모우브,부산 부산진구 전포동 197-29,35.1586670580148,129.066974096528,카페,['카페']
1033,안부카페,충북 청주시 서원구 개신동 675,36.6195558055848,127.449774315094,카페,['카페']
1034,러브마이셀프,충북 청주시 상당구 서문동 42-1,36.634443057949,127.486858668447,음식점,['맛집']
1035,웨이스트스토어,충북 청주시 상당구 북문로2가 135-8,36.6400901814306,127.487359591776,카페,"['쇼핑', '오락']"
1036,에클로그,충북 청주시 상당구 남일면 효촌리 77-1,36.582597258968,127.513834757499,카페,['카페']
1037,브라운텍스처,대전 대덕구 중리동 373-4,36.3647851903968,127.427312835749,음식점,['맛집']
1038,잇츠베이글,충북 청주시 청원구 오창읍 양청리 733-9,36.7162106249114,127.421611598208,음식점,['맛집']
1039,거리숲,충북 청주시 서원구 수곡동 37-36,36.6143039998193,127.490303002231,카페,['카페']
1040,인어빗,충북 청주시 청원구 우암동 325-34,36.6482425341113,127.487790843956,카페,['카페']
1041,더대청호,충북 청주시 상당구 문의면 문산리 20-8,36.5114257590681,127.499310713582,카페,['카페']
1042,카페하이,충북 청주시 서원구 성화동 250-8,36.6074590752202,127.450921820514,카페,['카페']
1043,구주청주,충북 청주시 흥덕구 복대동 3237,36.6400147869429,127.430111223389,음식점,['맛집']
1044,집의조각들,충북 청주시 상당구 영동 99-1,36.638674161115,127.487268598789,전시장,"['쇼핑', '문화']"
1045,콥프키노,충북 청주시 흥덕구 강서동 380,36.6172920800039,127.414875395192,카페,['카페']
1046,포지티브 커피로스터스,충북 청주시 서원구 성화동 728,36.617201560343,127.448564977698,카페,['카페']
1047,브루클린바이브,충북 청주시 청원구 율량동 2025,36.6655868278475,127.495371563225,음식점,['맛집']
1048,카페사선,대전 대덕구 중리동 497-10,36.3638197360965,127.435976671944,카페,['카페']
1049,성안주택,충북 청주시 상당구 서운동 10-6,36.6309198931224,127.494261287843,카페,"['문화', '휴양']"
1050,갠지스,충북 청주시 청원구 내덕동 201-1,36.6561955411291,127.492382358889,음식점,['맛집']
1051,아이로스,충북 청주시 흥덕구 운천동 1369,36.6492191553994,127.475516055437,카페,['카페']
1052,에이맨,충북 청주시 흥덕구 복대동 1405,36.6302596449375,127.445523416618,카페,['카페']
1053,올드타운클럽,충북 청주시 상당구 남문로2가 85,36.6331286472824,127.488427797171,음식점,['맛집']
1054,아트빈,충북 청주시 청원구 사천동 53-9,36.6744842630346,127.481748525324,카페,['카페']
1055,원에프,충북 청주시 흥덕구 복대동 350-37,36.6362480041985,127.436740952778,카페,['카페']
1056,일화,충북 청주시 상당구 남주동 193-2,36.6317466417665,127.486718717848,음식점,['맛집']
1057,올리비아,충북 청주시 청원구 우암동 141-1,36.6476845127877,127.49146272257,카페,['카페']
1058,프롬썬,충북 청주시 흥덕구 옥산면 국사리 701-6,36.6801694951197,127.402222861304,카페,"['휴양', '자연']"
1059,블란서커피,충북 청주시 흥덕구 비하동 395,36.636365079976,127.415367863183,카페,['카페']
1060,루,충남 천안시 동남구 봉명동 131-65,36.815111858174,127.129080017181,카페,"['휴양', '경치']"
