place_id,address,lat,lng,place,place_type,category,region_id,popularity
3075,서울 강서구 내발산동 720,37.5492641802799,126.834335645065,목동분식,음식점,['맛집'],0,0.7515787106750802
3076,서울 동대문구 청량리동 773,37.5806195177813,127.043605992917,경동시장,관광지,"['쇼핑', '문화']",0,0.644144097853127
3077,서울 구로구 구로동 26,37.5055472165422,126.891336035126,포스빌 야장,액티비티,"['오락', '야경']",0,0.6811097516871116
3078,서울 송파구 신천동 29-1,37.5138653661709,127.106099706239,뮤지엄 209,전시장,"['문화', '관광지']",0,0.7398395404613298
3079,서울 성동구 성수동1가 683,37.5456933072032,127.036089109561,거꾸로 하우스,관광지,"['문화', '오락']",0,0.5352297811703048
3080,서울 성북구 정릉동 822-53,37.6179437214845,126.998332354964,시골집연탄석쇠구이,음식점,['맛집'],0,0.9946633749182371
3081,경기 고양시 덕양구 효자동 48-8,37.6786448774583,126.957743157633,북한산천연옥워터파크,액티비티,"['힐링', '자연']",0,0.7391683469773164
3082,경기 가평군 가평읍 복장리 454-3,37.7300018475047,127.504005303855,카페더강,카페,['카페'],0,0.7116429058197997
3083,서울 영등포구 문래동2가 14-81,37.5134197407601,126.894819263202,댈러스피자,음식점,['맛집'],0,0.8237558716601248
3084,서울 성북구 성북동 248,37.5950530725844,126.994835768281,수연산방,카페,['카페'],0,0.8944690588540796
3085,서울 구로구 구로동 151,37.4913842374755,126.894039976244,두리안 디저트 카페,카페,['카페'],0,0.940839172780106
3086,서울 중랑구 묵동 375,37.6155290428269,127.07327070655,중랑장미공원,관광지,"['경치', '문화']",0,0.7625487776983169
3087,서울 관악구 봉천동 946-14,37.4824960916566,126.939475218401,봉천 등마루,음식점,['맛집'],0,0.7420190782524475
3088,서울 중랑구 상봉동 500,37.5983328190955,127.091624142481,다이소 홈플러스상봉점,쇼핑,"['쇼핑', '오락']",0,0.8740961661912501
3089,경기 고양시 덕양구 강매동 269-3,37.5989692188656,126.845291342382,뚝방슈퍼,음식점,['맛집'],0,0.9969305472016995
3090,서울 강남구 청담동 13,37.5230559268785,127.045260397625,평양냉면진청수,음식점,"['맛집', '문화']",0,0.7684524447890819
3091,경기 안성시 공도읍 진사리 354,36.9946334108693,127.147249620616,런던그라운드,카페,['카페'],0,0.6493948774574334
3092,경기 성남시 분당구 금곡동 161,37.3507566438221,127.108327602418,힘난다버거,음식점,['맛집'],0,0.977287323589055
3093,서울 동대문구 신설동 93-3,37.5736874321418,127.027505001963,육전식당,음식점,['맛집'],0,0.777689854008695
3094,서울 송파구 방이동 64-12,37.5144091445735,127.1085536341,문백숯불장인,음식점,['맛집'],0,0.9447048758392959
3095,서울 용산구 신계동 35-6,37.5343043985448,126.962469300756,포차 용산스타일,음식점,['맛집'],0,0.8476046315000924
3096,서울 강남구 신사동 661,37.5280228533373,127.038477520515,압구정 생과일 폭탄,음식점,['맛집'],0,0.5538196367653399
3097,서울 강북구 번동 413-3,37.6362359880739,127.030342195737,하나김밥,음식점,['맛집'],0,0.9947011603017429
3098,서울 중구 필동2가 16-2,37.5612890978954,126.994207448462,충무로영상센터,관광지,"['문화', '오락']",0,0.8825380267461834
3099,경기 고양시 덕양구 강매동 286-5,37.5982693276731,126.844467172698,카페2865,카페,['카페'],0,0.7145501655022408
3100,서울 양천구 목동 933,37.5225865099354,126.876366110642,팔계감자탕,음식점,['맛집'],0,0.7799742503242943
3101,서울 강남구 대치동 898,37.5022615823371,127.050333748761,빠리냉삼,음식점,['맛집'],0,0.583724365644043
3102,서울 관악구 봉천동 914-18,37.4812788803214,126.945115249873,장군집,음식점,['맛집'],0,0.8298237875374955
3103,서울 용산구 이촌동 302-146,37.5176638307111,126.958036465507,노들서가,카페,['카페'],0,0.650220991603631
3104,서울 종로구 송현동 48-9,37.5765674473787,126.981713719058,송현녹지광장,관광지,"['경치', '문화']",0,0.5769775713038224
3105,서울 마포구 연남동 239-39,37.5641525862088,126.924599103104,버터앤쉘터,카페,['카페'],0,0.7697488339045688
3106,서울 서대문구 남가좌동 338-39,37.5766540613479,126.924861588467,남이동길,관광지,"['액티비티', '문화']",0,0.5950671772602452
3107,서울 강남구 대치동 944-31,37.5075910839105,127.060579419429,마이아트뮤지엄,전시장,"['문화', '관광지']",0,0.7405170502187965
3108,서울 마포구 연남동 390-77,37.5619228735217,126.925280675383,화월카게츠,음식점,['맛집'],0,0.7165169335794315
3109,서울 송파구 송파동 23,37.5074876969499,127.107892262861,르미베어,액티비티,"['힐링', '문화']",0,0.7575727735258764
3110,서울 성동구 성수동1가 668-127,37.5472823879252,127.043842083555,요시,음식점,['맛집'],0,0.8189825194739242
3111,광주 광산구 쌍암동 694-54,35.2157914508042,126.849027157494,잠실새내본점,음식점,['맛집'],1,0.730748509140827
3112,서울 강남구 압구정동 494,37.5284754434309,127.040052671773,압구정갤러리아,카페,['카페'],0,0.6843430979946223
3113,경기 용인시 수지구 고기동 216-5,37.3597907950076,127.055894355071,스타벅스 고기동,카페,['카페'],0,0.6796483224698531
3114,서울 마포구 동교동 150-19,37.5601429214219,126.924661092319,무인공방,액티비티,"['오락', '문화']",0,0.898402230627675
3115,서울 서초구 반포동 650,37.5124362037118,126.995962256954,반포 튜브스터,액티비티,"['힐링', '자연']",0,0.8977018282554294
3116,서울 종로구 낙원동 55-1,37.573686660928,126.988587758979,을지면옥,음식점,['맛집'],0,0.6328504894331173
3117,서울 마포구 서교동 392-15,37.5512291674425,126.915342505913,키츠스키야키,음식점,['맛집'],0,0.7060738049665947
3118,서울 종로구 종로5가 265-12,37.5707364067166,127.00568823678,더 쌍화 카페,카페,['카페'],0,0.7343326577168805
3119,서울 마포구 상암동 481-6,37.5693180364524,126.87851193137,노을캠핑장,액티비티,"['자연', '휴양']",0,0.6469141746526064
3120,서울 강남구 역삼동 817-36,37.5008039872372,127.028229281308,강남역 이자카야,음식점,['맛집'],0,0.9094066361577571
3121,서울 광진구 능동 18,37.5520117940291,127.078770241307,어린이 대공원,관광지,"['액티비티', '자연']",0,0.6198496649453151
3122,제주특별자치도 제주시 용담삼동 1001-2,33.5158716461218,126.505600044465,유동커피소금공장점,카페,['카페'],1,0.5801969296750458
3123,서울 종로구 명륜2가 81-1,37.5855700347946,126.997498880234,노말키친,음식점,['맛집'],0,0.5519855901526203
3124,서울 성동구 성수동1가 685-20,37.5430701468405,127.041799099222,서울숲,관광지,"['자연', '경치']",0,0.5540559678547295
3125,서울 중구 을지로3가 296-12,37.5657084786501,126.992490144146,을지오비베어,음식점,['맛집'],0,0.7342737185684789
3126,서울 중구 충무로2가 63-4,37.5615971327957,126.986353340274,위글위글 플래그십 스토어,관광지,"['쇼핑', '문화']",0,0.8656043317402946
3127,서울 종로구 사직동 산 1-1,37.5779183632114,126.963945833593,황학정,액티비티,"['액티비티', '문화']",0,0.6977382691169681
3128,서울 마포구 상암동 481-231,37.5693758111935,126.879941595556,서울시 산악문화센터,액티비티,"['액티비티', '자연']",0,0.8051328713382655
3129,경기 부천시 원미구 춘의동 8,37.5021936554667,126.798946437467,원미산 진달래동산,관광지,"['자연', '경치']",0,0.566907794651595
3130,서울 영등포구 여의도동,37.526784915083,126.930167091136,여의도 윤중로,관광지,"['자연', '경치']",0,0.6249051587087371
3131,서울 동대문구 전농동 602-7,37.5851489560307,127.05131381948,술고래,음식점,['맛집'],0,0.5310042648288649
3132,서울 마포구 동교동 113-3,37.5612680228642,126.926562890712,앤티크커피연남,카페,['카페'],0,0.8628441452786875
3133,서울 구로구 구로동 197-28,37.4851717992188,126.892751304432,구디,음식점,['맛집'],0,0.7799070122876297
3134,서울 서초구 반포동 649,37.5125448032198,126.996906368142,반포한강공원,관광지,"['힐링', '자연']",0,0.6907516805831081
3135,서울 강남구 대치동 950-1,37.506926620567,127.062599867324,애니팝 보드게임 & 만화카페,카페,['카페'],0,0.9996824766474341
3136,서울 종로구 창신동 330-53,37.5717807135212,127.014533500143,대.공.개,음식점,['맛집'],0,0.7701374012011006
3137,서울 성동구 성수동2가 301-68,37.5442599730141,127.049998626212,메이드파니,관광지,"['문화', '오락']",0,0.8395318582930169
3138,서울 강남구 대치동 896,37.5034685224349,127.05169441137,부대찌개대사관,음식점,['맛집'],0,0.7738707977449195
3139,서울 송파구 문정동 642,37.4877387829749,127.120685887596,비비리,음식점,['맛집'],0,0.7729668493448935
3140,서울 송파구 송파동 52-15,37.5098958437763,127.109715580272,샘터마루,음식점,"['맛집', '계곡']",0,0.8176772685432722
3141,서울 송파구 방이동 68-5,37.5126667621757,127.109066094335,개나리 아구찜,음식점,['맛집'],0,0.7546286308646761
3142,서울 강남구 역삼동 619-23,37.5016033846107,127.027357416481,소보키,음식점,['맛집'],0,0.6606488254227125
3143,서울 종로구 재동 84-12,37.5776766178387,126.986007615493,아티스트컴플렉스,카페,['카페'],0,0.7805356914246678
3144,서울 종로구 와룡동 2-71,37.5788697347103,126.989710338876,창덕궁,관광지,"['관광지', '문화']",0,0.8549241440943114
3145,서울 중랑구 면목동 472-12,37.5811861552442,127.089237102138,장어굽는총각들,음식점,['맛집'],0,0.785605313680921
3146,서울 용산구 이태원동 2-5,37.5409871411854,126.995540359983,로코스비비큐,음식점,['맛집'],0,0.7811729609839799
3147,서울 용산구 한강로1가 166-5,37.533397042363,126.975275961871,마라쿠시,음식점,['맛집'],0,0.5472847643337768
3148,서울 동작구 상도동 346-9,37.5003198777346,126.9324385059,신대방 삼거리 맥반석 조개구이집,음식점,['맛집'],0,0.9875008174255382
3149,서울 은평구 역촌동 78-2,37.603001410602,126.910159181632,대흥문구,관광지,"['문화', '쇼핑']",0,0.6052166844938631
3150,서울 강남구 삼성동 73,37.5158257049833,127.057734484281,봉은사,관광지,"['경치', '문화']",0,0.6552527672752593
3151,서울 강남구 신사동 663-24,37.5261148963244,127.039012545859,압구정 PSG 플래그쉽 스토어,관광지,"['쇼핑', '문화']",0,0.8680699290902998
3152,서울 송파구 송파동 131-21,37.5081652936538,127.112389603477,송리단길 이자카야,음식점,['맛집'],0,0.7213486327829652
3153,서울 강남구 역삼동 721-24,37.5004680932402,127.043385632831,역삼 스낵카,음식점,['맛집'],0,0.7096357224564055
3154,서울 용산구 한강로3가 40-4,37.5252903476821,126.961134610252,기찻길 주점,음식점,"['오락', '문화']",0,0.8585164668874434
3155,서울 마포구 서교동 331-5,37.555982717777,126.925895031034,치히로,음식점,['맛집'],0,0.8887722515665122
3156,서울 용산구 이태원동 258-166,37.5408948786009,126.993580131333,그래픽,카페,['카페'],0,0.9248058980104498
3157,서울 마포구 합정동 376-28,37.5466417662344,126.912664783293,멘야유메미루,음식점,['맛집'],0,0.6723984409561417
3158,서울 중구 황학동 380,37.56630707347,127.019541650587,서울중앙시장,관광지,"['문화', '쇼핑']",0,0.9999029609262347
3159,서울 영등포구 양평동4가 81,37.5358685279774,126.895386159156,또순이네 집,음식점,['맛집'],0,0.6136784664825509
3160,서울 강남구 신사동 537-3,37.5180561407121,127.022876980815,신사화로구이,음식점,['맛집'],0,0.8455379626338272
3161,서울 강남구 역삼동 813-10,37.5025182093061,127.026818294672,호미호식,음식점,['맛집'],0,0.92859886011423
3162,서울 종로구 관훈동 155-2,37.5744668688197,126.983552182559,오르골하우스,액티비티,"['문화', '오락']",0,0.5203471157891135
3163,서울 서대문구 남가좌동 291-28,37.5696192609752,126.915638301604,닭내장집,음식점,['맛집'],0,0.6999729721592387
3164,서울 동대문구 제기동 1082,37.5806004145096,127.037586644096,기찻길 주점,음식점,"['문화', '오락']",0,0.7161269717401195
3165,서울 종로구 체부동 190,37.5765518168746,126.971493775769,테크런,액티비티,"['액티비티', '오락']",0,0.6663438798457211
3166,서울 구로구 구로동 735-106,37.4894132535194,126.885601589643,구로 칠공주 떡볶이집,음식점,['맛집'],0,0.9054110402002675
3167,서울 송파구 석촌동 286-9,37.5042941822869,127.106094189934,황도바지락칼국수,음식점,['맛집'],0,0.8493911174201831
3168,서울 강서구 등촌동 652-1,37.5543941024175,126.858891254534,간판없는 햄버거집,음식점,['맛집'],0,0.5804891627634012
3169,경기 김포시 양촌읍 양곡리 227,37.6610009743964,126.627695899632,캠픽,액티비티,"['자연', '휴양']",0,0.8921147743521922
3170,서울 구로구 구로동 1-4,37.5078637867318,126.892217922158,신도림 문화공간[다락],전시장,"['문화', '오락']",0,0.5825100445735459
3171,서울 송파구 잠실동 40-1,37.5113096112036,127.098141751177,땀땀,음식점,['맛집'],0,0.5715918442800293
3172,서울 마포구 상수동 317-10,37.5481737774161,126.920640148022,지쿠조,음식점,['맛집'],0,0.8151988409715283
3173,인천 중구 신포동 55,37.4715024212488,126.625714920038,맷돌칼국수,음식점,['맛집'],0,0.6431845401744686
3174,서울 중구 초동 156-9,37.5637445047995,126.991427412426,아소토베이커리,카페,['카페'],0,0.7215375014366161
3175,서울 영등포구 영등포동5가 2,37.5196161360604,126.907892120104,호박집,음식점,['맛집'],0,0.5047246958505283
3176,서울 은평구 갈현동 262-1,37.6221604212259,126.911628407105,유유당,카페,['카페'],0,0.9847276409052965
3177,서울 동작구 사당동 1031-19,37.4788250050337,126.980849947143,사당,음식점,['맛집'],0,0.5093918645991347
3178,서울 동대문구 휘경동 294-165,37.5863285279069,127.060990190967,후루사토,음식점,['맛집'],0,0.6502848925355226
3179,서울 중구 황학동 67,37.5701436621991,127.019181672179,할아버지손칼국수,음식점,['맛집'],0,0.5366774865555004
3180,서울 중구 신당동 217-1,37.5694538182223,127.011069634436,동대문 일요시장,관광지,"['쇼핑', '오락']",0,0.902599086845441
3181,광주 광산구 월계동 882-1,35.215428915903,126.848440558502,LoungeOIC,음식점,['맛집'],1,0.8188744713803231
3182,서울 종로구 종로3가 165,37.5701301233181,126.994236987056,꼬꼬방,음식점,['맛집'],0,0.5161161812461463
3183,서울 성북구 삼선동5가 291-1,37.5879647775126,127.017478508432,양슐랭,음식점,['맛집'],0,0.940214580571824
3184,서울 서초구 잠원동 10-53,37.5161529888478,127.017366051804,영동설렁탕,음식점,['맛집'],0,0.5924269503254835
3185,서울 용산구 청파동2가 55-9,37.5451913390323,126.965651160639,달볶이,음식점,['맛집'],0,0.7067617722284317
3186,서울 동대문구 청량리동 769-1,37.5802904072345,127.044030908067,고향집,음식점,['맛집'],0,0.7442253286481688
3187,서울 동대문구 전농동 270-42,37.5791664565868,127.055096336126,부산슈퍼,음식점,['맛집'],0,0.6522037481666465
3188,서울 중구 을지로6가 18-21,37.5668021171335,127.007358177138,스파렉스 굿모닝시티점,스파,"['힐링', '문화']",0,0.5643461626953478
3189,서울 마포구 아현동 332-6,37.5563774619169,126.954357297343,하트호떡,음식점,['맛집'],0,0.7335646659731043
3190,서울 송파구 잠실동 187-14,37.5099664753195,127.083760323816,멜티도나,카페,['카페'],0,0.7720968962637602
3191,서울 광진구 화양동 2-46,37.5441085812024,127.072313267069,테크런,액티비티,"['오락', '액티비티']",0,0.792412414672578
3192,서울 중구 남창동 60-2,37.558364188842,126.977119642563,남대문시장,음식점,['맛집'],0,0.5478738145821735
3193,서울 성동구 성수동1가 656-1250,37.5493477612955,127.045705748452,진작다이닝,음식점,['맛집'],0,0.5817695916547878
3194,서울 동대문구 장안동 305-5,37.5743253947157,127.071291169328,남도보쌈파전,음식점,['맛집'],0,0.7685661187406623
3195,서울 동대문구 회기동 60-84,37.5920039383516,127.050357893584,민들레영토,카페,['카페'],0,0.8727261823839053
3196,서울 용산구 갈월동 69-5,37.5442306440059,126.971941739174,털보네떡꼬치,음식점,['맛집'],0,0.7732975529480333
3197,서울 강서구 마곡동 773-2,37.5604015515818,126.829006208171,마곡지엠지타워,음식점,['맛집'],0,0.676840816292944
3198,서울 마포구 노고산동 107-17,37.5540039439813,126.936731657301,퐁타이,음식점,['맛집'],0,0.8089668062596627
3199,서울 중구 남대문로4가 18-1,37.5605624599146,126.977215627006,남대문시장,관광지,"['쇼핑', '문화']",0,0.6396447513620425
3200,서울 성동구 성수동1가 13-191,37.548689942556,127.048855242548,브리비트,음식점,['맛집'],0,0.7189921709505486
3201,서울 광진구 자양동 12-10,37.5397978782957,127.063636180776,실내포장마차,음식점,['맛집'],0,0.8019829444391842
3202,서울 중구 충무로3가 51-7,37.5618945555796,126.99240484737,카페&캐주얼 와인바,카페,['카페'],0,0.8906639583429039
3203,서울 용산구 한남동 763-15,37.5327838745273,126.99833380041,살선생,음식점,['맛집'],0,0.9342562871085331
3204,서울 마포구 연남동 384-3,37.5621909605335,126.926060694933,한양집,음식점,"['맛집', '문화']",0,0.819639351783027
3205,서울 강서구 화곡동 1129-22,37.553127854535,126.853647205138,도쿄화로,음식점,['맛집'],0,0.7812881296855909
3206,서울 마포구 상수동 92-9,37.5491479621087,126.922030351021,홍대 숨은 즉떡,음식점,['맛집'],0,0.7398294311813223
3207,서울 광진구 중곡동 648-14,37.558190113832,127.079576569907,해산물 오마카세,음식점,['맛집'],0,0.6817277127975683
3208,서울 서대문구 홍제동 266-60,37.5920696904303,126.946324798515,장터순대국,음식점,['맛집'],0,0.9742721754420645
3209,서울 중구 충무로2가 7-1,37.5620569449565,126.985872679878,명동 피자,음식점,['맛집'],0,0.5044007086960075
3210,서울 중구 충무로2가 66-9,37.5617602798822,126.985404271845,무쇠김치삼겹,음식점,['맛집'],0,0.958903056703077
3211,서울 중구 을지로2가 203,37.5656490167105,126.988142568678,청계천 빛초롱 축제,관광지,"['경치', '문화']",0,0.8584987115475318
3212,서울 강남구 신사동 638-9,37.5284646981472,127.03502369684,콜렉티보,카페,['카페'],0,0.5790319889826114
3213,서울 관악구 신림동 1634-13,37.4790455794955,126.931226349064,초월,음식점,['맛집'],0,0.5341190732656198
3214,서울 강남구 삼성동 9-6,37.5151868446452,127.042820332259,고향순대국,음식점,['맛집'],0,0.9948680053084034
3215,서울 광진구 능동 18-11,37.5472457327354,127.078304321398,모리시타,카페,['카페'],0,0.8218568601229499
3216,서울 성동구 성수동2가 320-1,37.5420313747339,127.055588257153,샷업 성수점,액티비티,"['오락', '문화']",0,0.6584884381349405
3217,서울 종로구 종로3가 167,37.5701701402045,126.994503106903,진또배기,음식점,['맛집'],0,0.9399606267407439
3218,서울 마포구 연남동 241-89,37.5656333857244,126.923359325761,후르츠모찌,카페,['카페'],0,0.5146328389906951
3219,인천 부평구 청천동 321-11,37.5104214679443,126.704376795689,길마차,음식점,['맛집'],0,0.5626832185186033
3220,서울 송파구 송파동 37-4,37.5101649583686,127.10816915153,라오크,액티비티,"['문화', '휴양']",0,0.9112085091239461
3221,서울 강남구 역삼동 618-18,37.5026858061231,127.027942392592,바비레드,음식점,['맛집'],0,0.7417016038943414
3222,서울 동대문구 제기동 635-18,37.5800805118722,127.043201403415,고흥아줌매,음식점,['맛집'],0,0.8958582609650949
3223,경기 시흥시 계수동 95-2,37.4572192797322,126.814403939622,부천 스타필드,관광지,"['쇼핑', '오락']",0,0.6595624035914494
3224,서울 강남구 대치동 922-14,37.4984493458825,127.052586150044,철수네포장마차,음식점,['맛집'],0,0.8185832871954516
3225,서울 송파구 송파동 43,37.5094818088518,127.109837805069,킴스델리마켓,카페,['카페'],0,0.6436502485338876
3226,서울 마포구 서교동 447-7,37.5563809603233,126.919696961326,홍대,음식점,['맛집'],0,0.7625702733481078
3227,서울 강남구 청담동 21-14,37.5220707009882,127.042035573101,청담,음식점,['맛집'],0,0.8776864559507265
3228,서울 강남구 역삼동 812,37.5029771717463,127.026861660783,강남,음식점,['맛집'],0,0.501975820758381
3229,서울 서초구 서초동 1656-4,37.4915904303325,127.014522584596,강남,카페,['카페'],0,0.9014859039334755
3230,서울 마포구 망원동 57-283,37.5551490794894,126.907689622675,망원,음식점,['맛집'],0,0.7359943677227749
3231,경기 수원시 팔달구 신풍동 146,37.2846320798752,127.013643285804,스모어팩토리,카페,['카페'],0,0.8617378596838958
3232,서울 용산구 동자동 23-30,37.5502366462959,126.97406020894,바스버거,음식점,['맛집'],0,0.771621405094933
3233,경기 안성시 공도읍 승두리 270,36.9920843106048,127.169365331363,런던그라운드,카페,['카페'],0,0.6451109335429741
3234,서울 중구 황학동 1218,37.567996990763,127.021058416674,땡초곱창,음식점,['맛집'],0,0.655447384331849
3235,서울 마포구 망원동 416-33,37.5566736362585,126.902289399484,한강껍데기,음식점,['맛집'],0,0.6398971344704145
3236,서울 성동구 도선동 152-1,37.5631552255356,127.034132639355,왕고을,음식점,['맛집'],0,0.8022873827956564
3237,서울 중구 남창동 34-138,37.5595955708584,126.977064487086,노계 닭곰탕,음식점,['맛집'],0,0.5072752187687007
3238,서울 중구 필동1가 3-19,37.561805852361,126.991732775863,필동분식,음식점,['맛집'],0,0.5421590125786868
3239,서울 용산구 서계동 295,37.5543155987329,126.966693584642,순덕이네,음식점,['맛집'],0,0.6354438547167752
3240,서울 강남구 신사동 522,37.5207186841862,127.019955768192,카이센동우니도,음식점,['맛집'],0,0.9954704321940651
3241,서울 송파구 오금동 73-10,37.5042891278687,127.135527988681,그리드카페,카페,['카페'],0,0.9369176909366057
3242,서울 송파구 송파동 8-10,37.5090954536693,127.105392392777,진저베어 잠실점,카페,['카페'],0,0.773425004218858
3243,경기 광주시 목현동 91,37.4388445245157,127.229260301277,렛잇스노우,카페,"['힐링', '문화']",0,0.8642750326090567
3244,서울 중구 신당동 233-79,37.564251648699,127.011063431681,힙당동 전통 요리 주점,음식점,['맛집'],0,0.9321020506633837
3245,서울 마포구 서교동 363-4,37.5511296097332,126.922841277063,오사카 스타일 술집,음식점,['맛집'],0,0.7842700506292312
3246,서울 광진구 화양동 2-23,37.5444858666637,127.072399743789,아오스요거트,음식점,['맛집'],0,0.988903934863618
3247,서울 송파구 방이동 28-7,37.5146508811998,127.108360223941,뚱곱창,음식점,['맛집'],0,0.8174782406043881
3248,서울 영등포구 여의도동 60,37.5196641552816,126.939909338068,여의도 63아트,전시장,"['문화', '관광지']",0,0.9852141114940349
3249,서울 강동구 천호동 469-1,37.5422777703067,127.120513718462,샤브샤브 집,음식점,"['맛집', '경치']",0,0.6702898254370357
3250,서울 마포구 합정동 393-11,37.5490631180388,126.910035655772,모아함반,음식점,['맛집'],0,0.8848769504931129
3251,서울 중랑구 상봉동 276-12,37.599854988112,127.090174378446,상봉,음식점,['맛집'],0,0.9977642714574748
3252,서울 강서구 마곡동 796-6,37.5604063584704,126.834722616463,김치옥,음식점,['맛집'],0,0.8679843661251014
3253,서울 송파구 삼전동 131-13,37.5046441948602,127.096898576127,양양집,음식점,['맛집'],0,0.9340152588492303
3254,서울 성동구 성수동2가 316-7,37.5437797919676,127.05257667148,탬버린즈 플래그십 스토어,관광지,"['쇼핑', '문화']",0,0.7532940547681672
3255,서울 중구 을지로1가 50-1,37.5655671649856,126.978332859567,서울광장스케이트장,액티비티,"['액티비티', '휴양']",0,0.7837213534610061
3256,서울 종로구 종로5가 281-5,37.5701972058461,127.006560594826,어머니국시방,음식점,['맛집'],0,0.893072882220727
3257,서울 강남구 신사동 510-11,37.5187672551656,127.020691646267,조선펍차,음식점,['맛집'],0,0.6250445846983658
3258,서울 용산구 한강로2가 84-7,37.5310724832954,126.971391734373,주도락,음식점,['맛집'],0,0.6176644922695069
3259,서울 마포구 서교동 343-13,37.5536976924717,126.9251720959,지로우라멘,음식점,['맛집'],0,0.944820059732006
3260,서울 송파구 송파동 195-1,37.5004721433383,127.112304449933,모꼬지에,음식점,['맛집'],0,0.6128617382280916
3261,서울 강남구 신사동 537-4,37.5181737013501,127.02298153685,레부르주아,음식점,['맛집'],0,0.7726346598048823
3262,서울 마포구 노고산동 19-39,37.5556187810579,126.940504292166,신촌 대전해장국,음식점,['맛집'],0,0.9840740936697094
3263,서울 동대문구 용두동 232-26,37.5774742408426,127.028564198078,어머니대성집,음식점,['맛집'],0,0.9733811705588034
3264,서울 종로구 돈의동 13,37.5731322825305,126.990683064504,하이웨스트,카페,['카페'],0,0.9893867960514904
3265,서울 강남구 신사동 654-13,37.5241741789668,127.038057090405,쿠히치,음식점,['맛집'],0,0.8079195064318065
3266,서울 용산구 청파동3가 55-3,37.5438041302037,126.970541143963,용산애빵,음식점,['맛집'],0,0.9921222086256234
3267,서울 마포구 연남동 382-1,37.5616515937284,126.925439402109,백식당,음식점,['맛집'],0,0.6969561925857477
3268,서울 중구 남창동 33-1,37.5596678574699,126.977673598289,남대문주류상가,전시장,"['오락', '문화']",0,0.7577390278796763
3269,서울 마포구 동교동 117-3,37.5615497524782,126.926833799612,센트럴사이트,카페,['카페'],0,0.7276806735179675
3270,경기 성남시 분당구 백현동 530,37.3944039022277,127.108352326702,엠오엠,음식점,['맛집'],0,0.9820966931305298
3271,서울 서초구 서초동 1308-2,37.5014920095067,127.024534942081,강남곤듀,음식점,['맛집'],0,0.9486241953925314
3272,서울 용산구 한강로2가 28-2,37.5325244296402,126.972456607012,파이인더샵,카페,['카페'],0,0.9209841746701605
3273,인천 서구 백석동 58,37.5730905963004,126.648113116043,드림파크 야생화단지,관광지,"['자연', '경치']",0,0.5578347337222287
3274,서울 영등포구 당산동3가 350,37.524668482687,126.895929084468,아인슈페너,카페,['카페'],0,0.95359026903132
3275,서울 강동구 천호동 34-6,37.5464419324816,127.142653660287,투뿔한우집,음식점,['맛집'],0,0.5783776081964986
3276,서울 은평구 응암동 122-26,37.5955518691702,126.91594771706,원앤온리 휘낭시에,음식점,['맛집'],0,0.6358690411625827
3277,서울 강남구 청담동 88-10,37.5243728686139,127.040703443951,평양일미,음식점,['맛집'],0,0.7917103672066547
3278,서울 마포구 연남동 249-11,37.5638428929125,126.921932978696,인생사진관 오리지널,액티비티,"['오락', '문화']",0,0.7907453786164893
3279,서울 강남구 논현동 85-14,37.515998402678,127.033548748573,티퍼런스강남,카페,['카페'],0,0.6834886572447294
3280,서울 종로구 낙원동 53-1,37.5736473532712,126.988339289013,종로찌게마을,음식점,['맛집'],0,0.6287337490550016
3281,서울 강남구 신사동 574-8,37.5250726525578,127.025317924893,오또상라멘,음식점,['맛집'],0,0.7353573511512062
3282,서울 마포구 서교동 394-17,37.5491292880159,126.916081577079,히어로세트,음식점,['맛집'],0,0.662067084578932
3283,서울 종로구 삼청동 산 2-2,37.5879786940055,126.984086790682,삼청공원 숲속 도서관,관광지,"['자연', '문화']",0,0.8713301553025347
3284,서울 종로구 관수동 3-6,37.5697571674595,126.98876166011,수정식당,음식점,['맛집'],0,0.6257576691207707
3285,서울 용산구 이태원동 64-29,37.5337290739792,126.991268379437,더뷰,음식점,"['오락', '힐링']",0,0.9494896024684905
3286,서울 동대문구 청량리동 756,37.5801598383902,127.044311367403,원조붕어빵,음식점,['맛집'],0,0.7721923969238809
3287,서울 마포구 도화동 38-1,37.5419434229514,126.951978344697,로마노1977,카페,['카페'],0,0.559571250780557
3288,서울 성북구 삼선동1가 103,37.587213391171,127.009109230658,곱창의달인,음식점,['맛집'],0,0.9185461835520133
3289,서울 강남구 신사동 550-22,37.5233850322584,127.023338686848,마이페이보릿쿠키,카페,['카페'],0,0.8966710642690103
3290,서울 강남구 신사동 533-14,37.5217045632229,127.022455469542,버드맨,음식점,"['오락', '문화']",0,0.8392092315014447
3291,서울 종로구 종로6가 70,37.5723203399466,127.008874226703,흥인지문 공원,관광지,"['경치', '자연']",0,0.7446402014550011
3292,서울 성동구 성수동2가 272-1,37.5414819643497,127.061023795592,철판 오코노미야끼집,음식점,['맛집'],0,0.6815994411970836
3293,서울 송파구 방이동 66-3,37.512187301741,127.1084204551,횡성한우,음식점,['맛집'],0,0.8301379135583637
3294,서울 용산구 용산동2가 1-2,37.5445190202347,126.984444782354,디해방,음식점,"['경치', '문화']",0,0.7729878455395387
3295,서울 성북구 동선동1가 4-13,37.5915226144875,127.016871419517,곱창 성지,음식점,['맛집'],0,0.8286967496133699
3296,서울 용산구 청파동3가 12-4,37.5420540466057,126.970977245716,남영역 잉어빵,음식점,['맛집'],0,0.9856794014662711
